gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE	coef
ENSG00000036530	CYP46A1	2.892863544559419	0.25003630059987586	0.36893074856515834	0.9944376509930579	protein_coding	10858	2077.285714285714	52.314146207275954	0.43305514695355185	14175	FALSE	Sarm
ENSG00000269896	AL513477.1	2.968328619752668	0.25485333340745275	0.3689496735285303	0.9944376509930579	transcribed_processed_pseudogene	100129534	1310.5	56.92483784814956	0.4330328696118082	14174	FALSE	Sarm
ENSG00000118513	MYB	6.745609883147183	-0.3095387085720396	0.36895660976686495	0.9944376509930579	protein_coding	4602	2579.0476190476193	44.39807976366322	-0.43302470497057344	3899	FALSE	Sarm
ENSG00000235508	RPS2P7	1.9155197331429763	-0.2289407789764776	0.36896419304585387	0.9944376509930579	processed_pseudogene	"NA"	885	60.56497175141241	-0.433015778873878	3900	FALSE	Sarm
ENSG00000170231	FABP6	0.2916139325498514	0.9956063559588135	0.3691286795345034	0.9947168326739885	protein_coding	2172	615.25	54.53067858594068	0.4328222108875053	14173	FALSE	Sarm
ENSG00000117569	PTBP2	4.575763422455365	-0.24600709392178774	0.3695560439619866	0.9955763588864105	protein_coding	58155	2771.315789473684	37.34308232836388	-0.43231969059049075	3901	FALSE	Sarm
ENSG00000142910	TINAGL1	3.56240468119177	-0.22382218047499428	0.3695799547561201	0.9955763588864105	protein_coding	64129	1722.1818181818182	60.05067567567568	-0.4322915920376622	3902	FALSE	Sarm
ENSG00000196247	ZNF107	6.1189856928305275	-0.224054280675855	0.36963050512993284	0.9955763588864105	protein_coding	51427	4896	35.637935729847506	-0.43223219420813846	3903	FALSE	Sarm
ENSG00000166822	TMEM170A	4.07385282454075	-0.21948538536351594	0.36973677540897637	0.9956415371218359	protein_coding	124491	2650.4285714285716	40.32231984045707	-0.4321073507174633	3904	FALSE	Sarm
ENSG00000259343	TMC3-AS1	1.7844219865151303	-0.2852607028673345	0.3698025364349582	0.9956415371218359	lncRNA	"NA"	1728.75	46.084598698481564	-0.43203011438850525	3905	FALSE	Sarm
ENSG00000196391	ZNF774	3.670843491017027	-0.234404462508141	0.36988582777217116	0.9956415371218359	protein_coding	342132	2040	47.26470588235293	-0.43193230842035657	3906	FALSE	Sarm
ENSG00000173540	GMPPB	5.377000830404724	0.22559997126899545	0.36993079156050485	0.9956415371218359	protein_coding	29925	2824.8	60.20957235910507	0.4318795182432436	14172	FALSE	Sarm
ENSG00000125266	EFNB2	2.421803443774156	-0.5294856299970696	0.3700013824573543	0.9956415371218359	protein_coding	1948	4415.5	48.386366209942224	-0.4317966532506299	3907	FALSE	Sarm
ENSG00000162601	MYSM1	7.375384221895872	-0.22148732311508135	0.3700204573764491	0.9956415371218359	protein_coding	114803	4169.583333333333	37.20195862895971	-0.43177426436516314	3908	FALSE	Sarm
ENSG00000110921	MVK	4.70719478755314	0.21958369550609497	0.37016465114806285	0.9958654665131462	protein_coding	4598	1546	59.80899474925805	0.4316050565294268	14171	FALSE	Sarm
ENSG00000234545	FAM133B	4.016186656233349	-0.22045791074858798	0.37032920094386257	0.9961440775718228	protein_coding	257415	1163	37.89572422418508	-0.43141204191009264	3909	FALSE	Sarm
ENSG00000073711	PPP2R3A	6.115183051017432	-0.22051809616160928	0.37041723108062935	0.9961571878948801	protein_coding	5523	2454.8	41.49421541469775	-0.4313088189955671	3910	FALSE	Sarm
ENSG00000181404	WASHC1	3.0304842517038946	-0.22029184692361434	0.3704560557933938	0.9961571878948801	protein_coding	100287171	1214.5	60.06587072869494	-0.4312633014723165	3911	FALSE	Sarm
ENSG00000280441	FP236383.3	2.4017556152051696	-0.21953836719686362	0.3705813196792603	0.9961903556024773	lncRNA	"NA"	1674.5	53.58315915198563	-0.4311164764490928	3912	FALSE	Sarm
ENSG00000128284	APOL3	2.4255772123599115	-0.23131629289044164	0.37059695617705773	0.9961903556024773	protein_coding	80833	1267.095238095238	50.17475290315307	-0.43109815199212487	3913	FALSE	Sarm
ENSG00000163738	MTHFD2L	4.016759147362825	0.2191095762249462	0.3706901934711194	0.9961903556024773	protein_coding	441024	1440	38.166666666666664	0.43098890298503945	14170	FALSE	Sarm
ENSG00000140939	NOL3	5.0096752942266605	0.2364562416423134	0.3708211159035902	0.9961903556024773	protein_coding	8996	870.6923076923077	63.0532732573549	0.4308355435153958	14169	FALSE	Sarm
ENSG00000186020	ZNF529	3.4783503328303693	-0.22008456095737172	0.3708304540696285	0.9961903556024773	protein_coding	57711	1793.5555555555557	39.617147813158205	-0.4308246070753047	3914	FALSE	Sarm
ENSG00000240366	RPL36AP45	1.2163997987578576	0.24095980523248178	0.3708343453170307	0.9961903556024773	processed_pseudogene	"NA"	318	46.5408805031447	0.43082004990264144	14168	FALSE	Sarm
ENSG00000170425	ADORA2B	1.6532842353627168	-0.258645055422771	0.37099597742430496	0.996456272498302	protein_coding	136	1805	49.47368421052633	-0.4306307992579954	3915	FALSE	Sarm
ENSG00000198625	MDM4	7.943027379882403	-0.2215189922210313	0.3710553510888797	0.996456272498302	protein_coding	4194	4983.941176470588	42.32535083267435	-0.4305613009525294	3916	FALSE	Sarm
ENSG00000217416	ISCA1P1	0.8623518585696518	0.24103528173669822	0.3712758843238878	0.9968084650812185	processed_pseudogene	"NA"	387	43.4108527131783	0.43030325881368636	14167	FALSE	Sarm
ENSG00000184144	CNTN2	2.5839629968332947	-0.29232029888867045	0.3713085594535072	0.9968084650812185	protein_coding	6900	2945.4242424242425	58.45636271978107	-0.4302650392452124	3917	FALSE	Sarm
ENSG00000213782	DDX47	1.847967569631813	-0.22822193389598525	0.3714719181344136	0.9969150740845466	protein_coding	51202	1214.9166666666667	43.84388504012621	-0.43007401167522863	3918	FALSE	Sarm
ENSG00000196136	SERPINA3	1.432580925000621	-0.43916356387146893	0.3715131281506166	0.9969150740845466	protein_coding	12	1355.6666666666667	51.74166051962953	-0.43002583497841906	3919	FALSE	Sarm
ENSG00000253204	AC090281.1	1.2408353001459382	0.23254949974637285	0.37160776969392717	0.9969150740845466	processed_pseudogene	"NA"	276	40.5797101449275	0.42991521421574097	14166	FALSE	Sarm
ENSG00000150977	RILPL2	4.372297518891229	0.2238694502387667	0.371676790516885	0.9969150740845466	protein_coding	196383	6141	53.06953264940561	0.42983455772363066	14165	FALSE	Sarm
ENSG00000125351	UPF3B	3.9262211324592893	-0.2199454555988246	0.37170489042620547	0.9969150740845466	protein_coding	65109	1529	42.01438848920862	-0.42980172496522806	3920	FALSE	Sarm
ENSG00000277142	LINC00235	2.0654289701705992	-0.22964403662734184	0.37171449220442593	0.9969150740845466	lncRNA	"NA"	2253	61.6955170883267	-0.42979050653483664	3921	FALSE	Sarm
ENSG00000089280	FUS	9.729994846683574	-0.22665082869220365	0.37206603479149436	0.9976940643982067	protein_coding	2521	1371.4615384615386	51.76958887206238	-0.42937997409537343	3922	FALSE	Sarm
ENSG00000153574	RPIA	3.500258471304409	-0.2188274972521704	0.3723788134765936	0.9980900432461639	protein_coding	22934	1813	48.31770546056261	-0.42901503620829007	3923	FALSE	Sarm
ENSG00000198918	RPL39	5.839061072089099	-0.22579945436195217	0.37244360542662447	0.9980900432461639	protein_coding	6170	903.3333333333334	45.42435424354242	-0.4289394778316166	3924	FALSE	Sarm
ENSG00000171943	SRGAP2C	2.307338950966365	-0.2542574980706057	0.37247345788360875	0.9980900432461639	protein_coding	653464	2026.4	46.594946703513614	-0.4289046692388617	3925	FALSE	Sarm
ENSG00000186187	ZNRF1	3.8601087237178264	-0.21865153449563124	0.37249719529883485	0.9980900432461639	protein_coding	84937	2126.5454545454545	55.93365253077977	-0.42887699290448056	3926	FALSE	Sarm
ENSG00000116604	MEF2D	6.660851183972375	0.21864853502665693	0.3725192495946008	0.9980900432461639	protein_coding	4209	2765	58.15034874709377	0.4288512805620971	14164	FALSE	Sarm
ENSG00000112210	RAB23	2.9973479002572065	-0.21923313712108258	0.37269774247004483	0.9984044985670399	protein_coding	51715	3688	37.20173535791761	-0.4286432378760815	3927	FALSE	Sarm
ENSG00000174514	MFSD4A	1.5644994159063061	-0.4356765372471465	0.3730303051762897	0.9990961904848422	protein_coding	148808	1512.2727272727273	52.26931169221521	-0.428255884448141	3928	FALSE	Sarm
ENSG00000236017	ASMTL-AS1	2.834468220810974	-0.24720764462572456	0.3730782872569064	0.9990961904848422	lncRNA	"NA"	619.8	60.53565666343981	-0.42820002568151605	3929	FALSE	Sarm
ENSG00000198720	ANKRD13B	2.1776212797482004	-0.2209560303679036	0.3733986911392801	0.9997381301929583	protein_coding	124930	1867.2222222222222	64.79619160964	-0.4278272087007715	3930	FALSE	Sarm
ENSG00000106571	GLI3	6.149531246444383	-0.221820425664438	0.373440417088547	0.9997381301929583	protein_coding	2737	2081.3333333333335	51.76169122357463	-0.4277786805791506	3931	FALSE	Sarm
ENSG00000090238	YPEL3	6.028208658666746	0.22093426824857768	0.3736648861603727	0.9999998166928447	protein_coding	83719	958.75	61.373315949587145	0.42751771152495893	14163	FALSE	Sarm
ENSG00000227695	DNMBP-AS1	0.829618042508442	0.5785284202788434	0.3739827671783392	0.9999998166928447	lncRNA	"NA"	1757	45.66021627774612	0.4271484092748763	14162	FALSE	Sarm
ENSG00000265369	PCAT18	2.8216780749650137	0.24876532560028894	0.3740454010475668	0.9999998166928447	lncRNA	728606	2598	41.2240184757506	0.4270756806130296	14161	FALSE	Sarm
ENSG00000225920	RIMKLBP2	1.0393878311400133	-0.2779868594727781	0.3740749124906067	0.9999998166928447	processed_pseudogene	"NA"	654	43.7308868501529	-0.42704141698820897	3932	FALSE	Sarm
ENSG00000240132	ETF1P2	1.7276105207925234	-0.2568271718907933	0.37416895143997175	0.9999998166928447	processed_pseudogene	"NA"	1586	42.938209331652	-0.42693225312071337	3933	FALSE	Sarm
ENSG00000228594	FNDC10	2.8402962580956492	-0.23795442509991227	0.37420160848522954	0.9999998166928447	protein_coding	643988	2124	70.7156308851224	-0.4268943500408243	3934	FALSE	Sarm
ENSG00000139793	MBNL2	6.8967120185268405	-0.22132186036257886	0.37420194182545724	0.9999998166928447	protein_coding	10150	3589.8333333333335	37.56906077348064	-0.4268939631698069	3935	FALSE	Sarm
ENSG00000196296	ATP2A1	3.5890568040844917	0.23845744025222354	0.3743647360396508	0.9999998166928447	protein_coding	487	1445.3333333333333	58.033517835178344	0.4267050671579612	14160	FALSE	Sarm
ENSG00000237940	LINC01238	8.000303040133433	0.2669155044223455	0.3744145712517416	0.9999998166928447	lncRNA	102723927	947.25	49.85484296648189	0.4266472579812473	14159	FALSE	Sarm
ENSG00000204392	LSM2	4.043308390583742	-0.226733268071117	0.3745457781699353	0.9999998166928447	protein_coding	57819	682.4285714285714	51.11994975926314	-0.42649509387486706	3936	FALSE	Sarm
ENSG00000247626	MARS2	3.0141403342794804	0.2182591676715187	0.37467308284566747	0.9999998166928447	protein_coding	92935	3027	48.3647175421209	0.4263475062430018	14158	FALSE	Sarm
ENSG00000165125	TRPV6	2.5344529086447665	0.5502310623153224	0.3747495022592483	0.9999998166928447	protein_coding	55503	2442.875	53.451363659622366	0.4262589353074493	14157	FALSE	Sarm
ENSG00000148400	NOTCH1	5.805733026790515	-0.2297586512755391	0.37489013690361356	0.9999998166928447	protein_coding	4851	3037.4	64.00210706525317	-0.4260959854111578	3937	FALSE	Sarm
ENSG00000189120	SP6	2.665550379637654	0.23792942666993339	0.374904170007517	0.9999998166928447	protein_coding	80320	3812	59.876705141657936	0.42607972895379664	14156	FALSE	Sarm
ENSG00000225760	LINC00431	0.978336524648177	-0.42340642200464673	0.3749493655606365	0.9999998166928447	transcribed_unprocessed_pseudogene	"NA"	674	48.96142433234422	-0.4260273769185815	3938	FALSE	Sarm
ENSG00000160285	LSS	7.184804560341692	0.2199814634685265	0.3749515103942557	0.9999998166928447	protein_coding	4047	2161.909090909091	58.4458180900719	0.4260248926184952	14155	FALSE	Sarm
ENSG00000273828	AL133227.1	1.6602007069119868	-0.37948065633719086	0.37541813362025156	0.9999998166928447	lncRNA	"NA"	2934.5	46.29408757880387	-0.42548475371517813	3939	FALSE	Sarm
ENSG00000178660	ARMC10P1	2.48755057049855	0.2169323137074149	0.3756607053354295	0.9999998166928447	processed_pseudogene	"NA"	855	44.9122807017544	0.4252042304050637	14154	FALSE	Sarm
ENSG00000146416	AIG1	4.406138640643648	-0.21818820034336617	0.3757151840322078	0.9999998166928447	protein_coding	51390	1632.6	43.354159010167855	-0.42514125314489776	3940	FALSE	Sarm
ENSG00000214198	TTC41P	1.0211483480837769	0.6255336419084443	0.37598322173823046	0.9999998166928447	transcribed_unitary_pseudogene	"NA"	1683.857142857143	43.174683973869506	0.42483153504330906	14153	FALSE	Sarm
ENSG00000241361	SLC25A24P1	3.385343405757948	-0.2211686262346124	0.37610545871636797	0.9999998166928447	transcribed_unprocessed_pseudogene	"NA"	1394.5	41.98637504481896	-0.4246903632721158	3941	FALSE	Sarm
ENSG00000178057	NDUFAF3	4.85842601800435	0.22814311805954976	0.37620626956994396	0.9999998166928447	protein_coding	25915	797.3333333333334	60.221571906354505	0.42457397110105183	14152	FALSE	Sarm
ENSG00000235772	AP001625.2	1.3347431600612054	-0.3119738252082703	0.37623166593758417	0.9999998166928447	lncRNA	"NA"	575	53.9130434782609	-0.42454465439116723	3942	FALSE	Sarm
ENSG00000217950	NOC2LP2	1.1708472108016588	-0.27320674520144084	0.37632047982167105	0.9999998166928447	processed_pseudogene	"NA"	1944	59.4135802469136	-0.42444214619908577	3943	FALSE	Sarm
ENSG00000118804	STBD1	0.5664143717414137	-0.43837973670276187	0.3763970811272626	0.9999998166928447	protein_coding	8987	3420	48.8888888888889	-0.4243537530854778	3944	FALSE	Sarm
ENSG00000249741	AC093890.1	0.9931287574671239	-0.24772216888161594	0.37648632004248533	0.9999998166928447	processed_pseudogene	"NA"	540	43.3333333333333	-0.4242507996438863	3945	FALSE	Sarm
ENSG00000273382	AL356488.3	2.918990827740733	-0.21931538040028326	0.37650051794157663	0.9999998166928447	lncRNA	"NA"	2888	49.6883656509695	-0.4242344220157004	3946	FALSE	Sarm
ENSG00000148824	MTG1	3.866872664469846	0.21883230705560577	0.3767324676446058	0.9999998166928447	protein_coding	92170	1572.375	59.20184434374752	0.4239669497163816	14151	FALSE	Sarm
ENSG00000175782	SLC35E3	5.165766682698535	-0.21879425610521075	0.3767671746037539	0.9999998166928447	protein_coding	55508	4335.714285714285	44.90609555189456	-0.42392694162611266	3947	FALSE	Sarm
ENSG00000164294	GPX8	4.459248681893308	0.3557125900470222	0.3768867793791571	0.9999998166928447	protein_coding	493869	1651.375	40.42086140337598	0.42378909667982545	14150	FALSE	Sarm
ENSG00000211454	AKR7L	2.2697757878320037	0.22832273252792445	0.37711334548445524	0.9999998166928447	polymorphic_pseudogene	"NA"	1270.5	55.5293191656828	0.4235280982819895	14149	FALSE	Sarm
ENSG00000237804	HNRNPA1P39	2.2667931010054927	-0.21686818654982268	0.37713953378540255	0.9999998166928447	processed_pseudogene	"NA"	960	48.0208333333333	-0.4234979401350099	3948	FALSE	Sarm
ENSG00000247199	AC011346.1	0.7532650336822564	-0.41034271685271295	0.37747146331074183	0.9999998166928447	lncRNA	102546294	2070.8	42.115768463073856	-0.42311587528017053	3949	FALSE	Sarm
ENSG00000090382	LYZ	3.6565670312200016	-0.2794703079343071	0.3774813877341995	0.9999998166928447	protein_coding	4069	905.6666666666666	41.18513065881485	-0.4231044570244794	3950	FALSE	Sarm
ENSG00000178105	DDX10	4.2831571364743075	-0.21960435358976899	0.37748657934311275	0.9999998166928447	protein_coding	1662	1861.2222222222222	41.94973434421826	-0.42309848408999323	3951	FALSE	Sarm
ENSG00000127324	TSPAN8	1.4592676589312252	0.6871732760820595	0.37775094849087126	0.9999998166928447	protein_coding	7103	835	39.81180496150556	0.4227944365221352	14148	FALSE	Sarm
ENSG00000108370	RGS9	1.7577274215362308	-0.33331660019280435	0.3777610536646899	0.9999998166928447	protein_coding	8787	1767.3333333333333	52.01339117314221	-0.4227828189139017	3952	FALSE	Sarm
ENSG00000157873	TNFRSF14	6.234449154184983	-0.2187519956503073	0.37785772334913975	0.9999998166928447	protein_coding	8764	1266.75	63.60765739096113	-0.42267169644836733	3953	FALSE	Sarm
ENSG00000255185	PDXDC2P	1.4854973221826997	-0.2855015167737972	0.3780512750322753	0.9999998166928447	transcribed_unprocessed_pseudogene	"NA"	731	47.90241678066577	-0.42244929287871574	3954	FALSE	Sarm
ENSG00000240875	LINC00886	1.9311445200571844	-0.23446516790331387	0.3780707792012715	0.9999998166928447	lncRNA	730091	1611.4	45.45116048156885	-0.4224268876256918	3955	FALSE	Sarm
ENSG00000144036	EXOC6B	4.854964117097013	0.22542283625213566	0.37817288448371345	0.9999998166928447	protein_coding	23233	2062.222222222222	42.435344827586185	0.42230961388671967	14147	FALSE	Sarm
ENSG00000162924	REL	6.280671499480997	-0.21881018461413987	0.3781830489223491	0.9999998166928447	protein_coding	5966	8173	38.5986377911008	-0.42229794118233166	3956	FALSE	Sarm
ENSG00000063245	EPN1	7.118544023093264	0.22952831100868137	0.37825707066517966	0.9999998166928447	protein_coding	29924	3308.285714285714	56.17497193194579	0.4222129450703531	14146	FALSE	Sarm
ENSG00000205959	AC105345.1	2.6191201258118815	0.25241843005548975	0.37826318583304364	0.9999998166928447	lncRNA	"NA"	1667.6666666666667	56.32620427743352	0.422205924019333	14145	FALSE	Sarm
ENSG00000258593	AL583810.1	0.7848861886993047	-0.36550515814944357	0.37838420942185774	0.9999998166928447	lncRNA	"NA"	1045	45.933014354067	-0.42206699569530803	3957	FALSE	Sarm
ENSG00000149527	PLCH2	5.62731775608034	0.21940596107606844	0.3783954460530605	0.9999998166928447	protein_coding	9651	4410.75	65.41971320070284	0.4220540989243877	14144	FALSE	Sarm
ENSG00000120675	DNAJC15	4.42620838479638	-0.21844863964086547	0.3783996801852213	0.9999998166928447	protein_coding	29103	4191.5	39.11487534295597	-0.42204923932587995	3958	FALSE	Sarm
ENSG00000097046	CDC7	4.415246809816904	-0.21911278623934788	0.37840505523009377	0.9999998166928447	protein_coding	8317	1710.4	40.84424695977552	-0.42204307035727046	3959	FALSE	Sarm
ENSG00000141560	FN3KRP	5.5683406471097	-0.22943281097017615	0.3784784643382562	0.9999998166928447	protein_coding	79672	839.7777777777778	56.549351680338724	-0.42195882708899446	3960	FALSE	Sarm
ENSG00000178971	CTC1	6.014179252481045	-0.22967879093221022	0.3785596414987865	0.9999998166928447	protein_coding	80169	1962.7857142857142	54.743622402561954	-0.4218656883348467	3961	FALSE	Sarm
ENSG00000126217	MCF2L	7.42459893284725	-0.21996617649049513	0.37863433063174734	0.9999998166928447	protein_coding	23263	2030.28125	56.851729286275	-0.4217800112703108	3962	FALSE	Sarm
ENSG00000276023	DUSP14	3.2333209862055607	0.35263951446716674	0.3787470323396471	0.9999998166928447	protein_coding	11072	1746.6666666666667	48.9503816793893	0.4216507613769382	14143	FALSE	Sarm
ENSG00000203995	ZYG11A	4.178570059153884	0.22672842221179396	0.3787509814176741	0.9999998166928447	protein_coding	440590	4023	46.59872400364571	0.4216462331464621	14142	FALSE	Sarm
ENSG00000113494	PRLR	8.0746855021377	0.29766198245720277	0.37877943804639075	0.9999998166928447	protein_coding	5618	2217.5	42.82750845546787	0.4216136046037304	14141	FALSE	Sarm
ENSG00000275023	MLLT6	7.533204917418968	-0.2266239331986136	0.3788624970486251	0.9999998166928447	protein_coding	4302	2073.4545454545455	58.65047351806385	-0.4215183826662521	3963	FALSE	Sarm
ENSG00000104549	SQLE	6.982215854132375	0.21831628618002163	0.3789688399817363	0.9999998166928447	protein_coding	6713	1264.3333333333333	42.38070129185341	0.4213964976317173	14140	FALSE	Sarm
ENSG00000226824	AC006001.2	2.2846730195433107	-0.26453234084339494	0.3789954598718055	0.9999998166928447	lncRNA	"NA"	801.8333333333334	54.728746622323854	-0.42136599257660345	3964	FALSE	Sarm
ENSG00000135454	B4GALNT1	0.7431371351519305	-0.4219477016394614	0.3790502960423656	0.9999998166928447	protein_coding	2583	1756.25	60.34519572953736	-0.4213031598356015	3965	FALSE	Sarm
ENSG00000072786	STK10	3.7008898982849003	-0.21886813932537771	0.3791622663881522	0.9999998166928447	protein_coding	6793	1024	54.42504882812499	-0.42117488946374293	3966	FALSE	Sarm
ENSG00000166073	GPR176	0.5563647339141841	-0.40790936536457645	0.3793468031806888	0.9999998166928447	protein_coding	11245	2274.8	51.74960436082294	-0.4209635714571341	3967	FALSE	Sarm
ENSG00000233396	LINC01719	1.2925270039431485	-0.2458130344153591	0.37946211548759223	0.9999998166928447	lncRNA	"NA"	2159.222222222222	40.374620490917515	-0.42083157643773694	3968	FALSE	Sarm
ENSG00000162062	TEDC2	3.7870344025976537	-0.21581259886185983	0.37947715997983045	0.9999998166928447	protein_coding	80178	1210.6153846153845	65.27513025797433	-0.42081435835409264	3969	FALSE	Sarm
ENSG00000147118	ZNF182	3.854436276179197	-0.22576661156478398	0.379553171021964	0.9999998166928447	protein_coding	7569	3542.5	42.83697953422724	-0.4207273758583363	3970	FALSE	Sarm
ENSG00000278385	AC121338.2	1.1891584456636402	-0.39851005836328396	0.37955511670268827	0.9999998166928447	lncRNA	"NA"	1744	49.4839449541284	-0.42072514956620966	3971	FALSE	Sarm
ENSG00000260231	KDM7A-DT	2.17004668745167	-0.2449999025582029	0.37961295276955953	0.9999998166928447	lncRNA	100134229	2457	50.4680504680505	-0.42065897743448866	3972	FALSE	Sarm
ENSG00000109920	FNBP4	6.854129963577371	-0.21895485847554527	0.3797387798028757	0.9999998166928447	protein_coding	23360	1080.4375	45.19002718806039	-0.42051504943801593	3973	FALSE	Sarm
ENSG00000275484	AP003419.3	0.7807524991295277	-0.2734058767883673	0.3797932712711323	0.9999998166928447	lncRNA	"NA"	517	57.4468085106383	-0.42045273384782644	3974	FALSE	Sarm
ENSG00000261799	AC007406.5	3.0621016265233787	0.2244656399204687	0.3801975596842429	0.9999998166928447	lncRNA	"NA"	3170	39.7791798107256	0.41999067500100346	14139	FALSE	Sarm
ENSG00000179546	HTR1D	1.272998081081038	-0.5696076414542183	0.3802766278788888	0.9999998166928447	protein_coding	3352	2835	48.747795414462104	-0.4199003658720045	3975	FALSE	Sarm
ENSG00000175322	ZNF519	3.2512416997330407	-0.22135741000581416	0.38046325999363156	0.9999998166928447	protein_coding	162655	2330.846153846154	38.592785716643014	-0.4196872751678178	3976	FALSE	Sarm
ENSG00000099203	TMED1	1.9148094679212766	0.2322821491105063	0.3805281865695965	0.9999998166928447	protein_coding	11018	801	61.72641341180666	0.419613168543187	14138	FALSE	Sarm
ENSG00000141258	SGSM2	7.123325599245137	-0.22330845705020552	0.38062171258617306	0.9999998166928447	protein_coding	9905	1958.0714285714287	60.7412541494911	-0.4195064409901437	3977	FALSE	Sarm
ENSG00000100099	HPS4	5.133937099371746	-0.2244803330731897	0.3807746776646849	0.9999998166928447	protein_coding	89781	2353.5555555555557	50.49098291001794	-0.41933194084471104	3978	FALSE	Sarm
ENSG00000246451	AL049840.2	3.094203666542613	-0.2372183081670602	0.3810839705168863	0.9999998166928447	lncRNA	"NA"	1404	48.290598290598304	-0.4189793185132504	3979	FALSE	Sarm
ENSG00000100612	DHRS7	5.550784124908211	0.23395571777139867	0.38125890900114023	0.9999998166928447	protein_coding	51635	989.4545454545455	47.82249173098124	0.41877999922593545	14137	FALSE	Sarm
ENSG00000178568	ERBB4	6.699938409430412	0.21746683970525957	0.3812834416556799	0.9999998166928447	protein_coding	2066	4739.777777777777	40.18238079609921	0.41875205481999517	14136	FALSE	Sarm
ENSG00000188321	ZNF559	3.258063963109584	-0.21670276707421365	0.38148191358005396	0.9999998166928447	protein_coding	84527	1719.9285714285713	42.04908841729307	-0.4185260475349973	3980	FALSE	Sarm
ENSG00000107672	NSMCE4A	4.717852036756741	-0.21865610962417636	0.3815216467390044	0.9999998166928447	protein_coding	54780	1032.6363636363637	48.72788097543798	-0.41848081605091575	3981	FALSE	Sarm
ENSG00000078487	ZCWPW1	1.7898775239410007	-0.2331728252695549	0.38166292924219647	0.9999998166928447	protein_coding	55063	1457	49.4595058339053	-0.4183200208405361	3982	FALSE	Sarm
ENSG00000166750	SLFN5	5.3043247947573535	-0.5096846446459038	0.3816713496786692	0.9999998166928447	protein_coding	162394	4773.333333333333	40.872905027932944	-0.4183104393263909	3983	FALSE	Sarm
ENSG00000261235	AC092142.1	0.7429963210634603	0.42912136270013096	0.3817859461331857	0.9999998166928447	lncRNA	"NA"	697.5	49.46236559139785	0.4181800623989872	14135	FALSE	Sarm
ENSG00000151846	PABPC3	3.8533754426298503	-0.21486757668983408	0.3818186703593493	0.9999998166928447	protein_coding	5042	3387	41.6592855033953	-0.4181428390754264	3984	FALSE	Sarm
ENSG00000220305	HNRNPH1P1	1.2600225243068577	-0.3744885882686027	0.3819363303828009	0.9999998166928447	processed_pseudogene	"NA"	1185	46.1603375527426	-0.41800902888948926	3985	FALSE	Sarm
ENSG00000157978	LDLRAP1	6.566649288075463	0.221623481389262	0.38206461158750743	0.9999998166928447	protein_coding	26119	1536.5714285714287	56.79620676831538	0.4178631866089396	14134	FALSE	Sarm
ENSG00000270580	PKD1P6-NPIPP1	1.4856126098628466	-0.24434712780478665	0.3820936805174652	0.9999998166928447	lncRNA	105369154	1724.5	56.77007828356045	-0.41783014508858446	3986	FALSE	Sarm
ENSG00000228109	MELTF-AS1	2.1640982033088387	-0.22346113545564883	0.3822500961814663	0.9999998166928447	lncRNA	100507057	457	58.64332603938731	-0.4176523966387951	3987	FALSE	Sarm
ENSG00000248966	BCLAF1P1	1.606095323922531	-0.3477833888095741	0.38227494591403466	0.9999998166928447	processed_pseudogene	"NA"	2752	41.5697674418605	-0.417624164465509	3988	FALSE	Sarm
ENSG00000240616	RPS6P25	0.6868400860551109	-0.38066772791079145	0.3823513133183182	0.9999998166928447	processed_pseudogene	"NA"	748	45.855614973262	-0.4175374137373266	3989	FALSE	Sarm
ENSG00000151062	CACNA2D4	2.680721156377348	-0.2144328820369775	0.3824767683142175	0.9999998166928447	protein_coding	93589	1835.9615384615386	56.516183094165704	-0.41739493880931766	3990	FALSE	Sarm
ENSG00000187372	PCDHB13	2.1780609587128628	0.32577154488983934	0.38249819781491573	0.9999998166928447	protein_coding	56123	5061	47.0657972732661	0.4173706067348899	14133	FALSE	Sarm
ENSG00000275880	AL139385.1	0.327214364147384	-0.39272197711885404	0.38281248975112925	0.9999998166928447	lncRNA	"NA"	3272	55.440097799511	-0.41701390124653004	3991	FALSE	Sarm
ENSG00000112667	DNPH1	2.3766899935086254	-0.23476199092125224	0.38306054755008007	0.9999998166928447	protein_coding	10591	670	63.171641791044784	-0.41673257488616067	3992	FALSE	Sarm
ENSG00000261634	AC026992.2	1.140867029760617	-0.3752058816596728	0.38318543086401075	0.9999998166928447	lncRNA	"NA"	1718.6666666666667	50.446082234290124	-0.41659101163850915	3993	FALSE	Sarm
ENSG00000177640	CASC2	2.6382988192957884	0.22939427589525238	0.3832083847186455	0.9999998166928447	lncRNA	255082	2307.8	40.07712973394575	0.41656499699119187	14132	FALSE	Sarm
ENSG00000010361	FUZ	3.751150455759882	0.2536025217682487	0.38330043170634165	0.9999998166928447	protein_coding	80199	944.5	60.70819363566849	0.41646069160508853	14131	FALSE	Sarm
ENSG00000164610	RP9	2.5091984453032943	-0.21405132664767426	0.3833028757580774	0.9999998166928447	protein_coding	6100	707.75	50.759448957965375	-0.4164579224070639	3994	FALSE	Sarm
ENSG00000204623	ZNRD1ASP	4.204591899216376	-0.23035501092749144	0.3833609551247457	0.9999998166928447	transcribed_unitary_pseudogene	80862	2657.6363636363635	45.04344256687417	-0.41639212160236005	3995	FALSE	Sarm
